customer_id,date,revenue,channel,region
723,2022-11-09,446.52,Organic,EU
527,2023-07-21,359.07,Email,EU
570,2024-01-01,14.11,Email,EU
508,2023-02-16,49.92,Email,EU
860,2023-11-02,292.99,Google Ads,APAC
33,2023-10-07,10.79,Organic,US
159,2022-08-26,16.01,Email,US
366,2022-10-28,110.66,Google Ads,US
873,2022-03-25,117.05,Google Ads,APAC
820,2022-01-23,91.93,Google Ads,APAC
142,2023-03-23,42.98,Google Ads,EU
794,2023-12-01,421.11,Referral,EU
83,2022-01-28,244.93,Organic,APAC
949,2022-01-15,314.22,Email,US
899,2023-04-24,120.25,Referral,APAC
830,2022-05-27,213.39,Referral,APAC
38,2023-09-05,349.57,Email,US
434,2023-02-26,454.34,Referral,EU
908,2022-10-22,152.86,Email,APAC
224,2022-11-22,372.57,Referral,APAC
349,2023-12-24,336.22,Referral,US
451,2022-08-21,330.55,Organic,US
253,2023-08-28,401.9,Google Ads,EU
205,2022-08-04,494.1,Referral,US
671,2022-01-10,157.49,Referral,APAC
67,2023-02-18,308.83,Organic,APAC
413,2023-03-26,100.18,Google Ads,US
351,2023-10-07,11.12,Organic,EU
79,2023-12-09,467.58,Organic,EU
615,2022-11-17,117.74,Organic,APAC
726,2022-04-19,477.8,Organic,EU
842,2022-03-17,164.81,Organic,US
938,2022-06-24,328.37,Referral,US
538,2022-11-28,48.42,Referral,US
139,2022-08-27,167.87,Google Ads,EU
156,2023-07-02,307.15,Organic,US
630,2023-02-22,329.25,Email,EU
650,2023-10-06,280.77,Referral,EU
417,2022-04-26,193.91,Google Ads,APAC
227,2023-02-05,326.81,Email,US
178,2022-01-26,34.49,Google Ads,US
97,2023-11-12,427.53,Referral,APAC
719,2022-06-14,409.73,Referral,US
92,2023-10-24,56.88,Google Ads,US
608,2023-01-09,119.96,Google Ads,APAC
748,2022-12-18,398.94,Referral,APAC
250,2022-02-08,425.29,Google Ads,US
502,2022-02-09,67.01,Email,APAC
552,2023-03-23,46.79,Google Ads,APAC
227,2023-06-01,62.6,Google Ads,EU
70,2023-08-18,446.96,Email,EU
964,2023-09-18,105.64,Google Ads,EU
310,2022-02-24,288.99,Email,APAC
838,2022-11-18,17.6,Referral,APAC
929,2023-09-13,439.13,Referral,US
254,2023-01-12,201.98,Email,APAC
980,2022-09-22,478.45,Referral,EU
120,2023-01-23,123.92,Referral,US
328,2022-02-28,199.29,Google Ads,APAC
566,2023-02-16,108.21,Organic,US
461,2022-06-12,383.18,Google Ads,EU
488,2023-08-06,287.83,Organic,APAC
598,2022-11-06,346.72,Email,APAC
258,2023-05-08,244.23,Organic,US
942,2022-12-16,466.23,Google Ads,US
419,2023-11-12,395.48,Email,EU
981,2023-09-02,413.06,Google Ads,US
348,2023-12-15,323.59,Google Ads,APAC
877,2022-03-03,438.29,Google Ads,APAC
300,2022-05-13,115.51,Email,APAC
331,2023-10-08,236.25,Referral,EU
686,2022-01-14,303.69,Email,APAC
363,2023-08-02,242.08,Organic,APAC
571,2022-11-29,180.84,Organic,US
793,2023-07-03,48.91,Organic,US
797,2022-06-20,180.34,Referral,US
959,2022-02-10,380.48,Google Ads,APAC
423,2022-05-31,75.55,Organic,EU
569,2023-06-18,97.07,Referral,EU
821,2022-02-15,198.17,Email,US
598,2022-09-16,269.25,Organic,US
414,2023-12-24,447.27,Organic,APAC
782,2022-04-06,256.17,Organic,EU
411,2023-05-21,225.73,Referral,US
148,2023-06-17,461.21,Google Ads,US
513,2023-02-22,309.1,Referral,US
500,2022-09-10,496.75,Organic,US
508,2023-09-24,137.79,Google Ads,APAC
627,2023-09-17,414.9,Email,EU
578,2022-06-22,84.64,Organic,EU
178,2022-03-15,357.48,Google Ads,APAC
121,2022-01-17,137.09,Google Ads,EU
76,2023-04-24,216.5,Google Ads,US
298,2022-10-31,202.52,Email,US
147,2023-09-13,466.73,Organic,APAC
799,2023-06-28,128.51,Email,APAC
846,2022-05-06,42.66,Google Ads,EU
643,2023-09-01,158.81,Referral,EU
874,2022-10-14,214.0,Referral,US
859,2023-11-10,381.43,Email,US
172,2023-01-31,262.7,Google Ads,EU
217,2022-10-05,362.35,Email,EU
326,2022-03-12,111.83,Google Ads,APAC
613,2023-02-28,400.91,Organic,APAC
470,2022-08-21,295.92,Google Ads,EU
694,2022-09-24,360.21,Google Ads,APAC
273,2023-10-28,189.47,Referral,APAC
256,2023-04-11,184.31,Organic,EU
92,2023-06-24,405.15,Google Ads,APAC
212,2022-12-14,438.15,Google Ads,US
68,2022-03-07,235.4,Google Ads,APAC
788,2023-04-12,291.09,Email,EU
981,2022-06-06,143.29,Email,US
45,2022-08-27,65.4,Organic,US
434,2023-08-06,291.35,Google Ads,US
359,2022-03-26,161.89,Organic,EU
19,2023-03-24,85.02,Email,US
669,2022-06-22,309.26,Organic,US
644,2022-04-12,272.48,Referral,EU
964,2022-02-02,319.34,Email,EU
701,2023-12-13,144.2,Google Ads,APAC
29,2022-01-21,365.91,Referral,EU
443,2022-01-27,476.07,Organic,EU
357,2022-02-05,147.01,Email,EU
721,2022-07-27,49.23,Organic,EU
544,2022-11-06,366.67,Google Ads,US
766,2022-10-27,215.49,Referral,US
310,2023-08-04,42.91,Referral,US
513,2022-08-04,10.29,Organic,US
774,2022-06-14,265.83,Referral,US
143,2023-12-08,13.75,Referral,EU
412,2022-09-08,118.74,Email,APAC
272,2022-09-13,357.57,Organic,EU
826,2023-11-04,43.8,Referral,US
115,2022-02-08,119.01,Organic,EU
131,2023-02-07,325.63,Organic,US
446,2023-01-17,265.38,Organic,EU
655,2022-08-23,41.41,Email,EU
352,2022-08-14,21.57,Organic,US
96,2023-10-28,95.1,Email,EU
957,2023-03-11,144.5,Referral,EU
856,2022-06-11,84.11,Google Ads,US
722,2022-12-26,249.59,Email,APAC
839,2022-06-19,22.28,Email,US
796,2022-03-21,426.28,Email,US
723,2022-11-14,499.06,Google Ads,EU
377,2022-02-27,383.14,Organic,APAC
185,2022-01-30,98.34,Referral,EU
736,2022-10-10,225.55,Organic,APAC
384,2022-03-18,208.9,Organic,APAC
649,2022-02-04,50.88,Email,EU
70,2023-04-10,487.61,Google Ads,EU
300,2023-06-28,181.33,Google Ads,APAC
599,2023-03-07,219.82,Organic,EU
970,2023-03-03,271.89,Referral,APAC
105,2022-06-25,173.14,Organic,EU
497,2023-11-23,481.44,Email,EU
233,2022-07-04,382.52,Organic,EU
844,2023-06-18,115.37,Google Ads,US
450,2023-02-15,144.82,Google Ads,EU
247,2022-10-30,127.2,Email,APAC
761,2023-10-01,423.3,Organic,APAC
867,2022-10-21,36.06,Google Ads,US
704,2023-05-06,287.97,Google Ads,EU
631,2022-05-15,483.82,Email,US
735,2022-11-19,93.66,Email,EU
810,2022-06-24,282.7,Google Ads,EU
788,2022-05-13,455.8,Referral,APAC
764,2022-03-23,228.82,Referral,APAC
505,2023-05-17,422.15,Referral,EU
912,2022-04-02,405.98,Google Ads,APAC
506,2022-03-24,365.34,Email,APAC
460,2022-11-03,74.62,Google Ads,US
219,2022-03-14,121.15,Referral,APAC
144,2023-04-18,244.0,Organic,US
488,2023-02-23,257.69,Google Ads,EU
825,2023-07-02,175.92,Referral,EU
146,2022-11-26,197.29,Organic,US
190,2022-03-26,63.29,Email,EU
452,2022-09-03,108.87,Google Ads,APAC
450,2022-09-06,332.88,Google Ads,APAC
389,2023-06-19,266.88,Referral,APAC
494,2022-03-05,448.9,Email,US
551,2023-07-10,189.42,Referral,US
561,2022-11-17,480.69,Google Ads,US
883,2023-02-26,261.61,Google Ads,APAC
52,2023-07-23,24.63,Referral,APAC
442,2022-08-27,258.33,Organic,US
565,2023-12-27,56.89,Organic,APAC
949,2022-04-20,436.28,Google Ads,US
176,2022-10-21,45.47,Organic,US
302,2023-03-23,367.94,Referral,APAC
69,2023-09-11,248.28,Google Ads,US
916,2023-09-03,196.21,Email,US
743,2022-06-05,179.59,Referral,APAC
371,2022-05-17,324.49,Email,EU
92,2022-08-29,397.19,Email,EU
945,2022-02-17,220.31,Google Ads,APAC
796,2023-01-07,131.0,Google Ads,US
102,2023-05-19,102.92,Google Ads,APAC
119,2023-07-20,46.95,Organic,EU
652,2023-07-24,111.54,Email,EU
455,2023-04-12,254.1,Organic,US
53,2023-05-13,76.13,Referral,APAC
663,2023-02-21,293.93,Organic,EU
874,2022-12-20,337.68,Organic,US
316,2023-07-07,213.48,Google Ads,US
648,2023-03-17,37.22,Google Ads,US
70,2023-01-16,371.12,Google Ads,US
217,2023-09-05,137.65,Email,APAC
812,2023-11-09,32.05,Google Ads,US
717,2022-10-25,228.0,Referral,EU
296,2023-11-08,403.59,Google Ads,APAC
530,2023-07-24,391.81,Google Ads,APAC
938,2023-05-11,327.25,Email,APAC
270,2023-06-24,388.65,Email,US
685,2022-08-20,366.68,Email,EU
734,2022-09-03,311.62,Google Ads,EU
828,2022-09-17,318.62,Google Ads,US
906,2023-11-15,62.91,Referral,EU
597,2023-08-26,204.0,Referral,EU
997,2023-01-15,51.66,Email,US
268,2023-06-30,199.18,Google Ads,EU
492,2023-07-21,362.93,Email,APAC
400,2022-09-12,252.25,Email,EU
664,2022-09-26,227.07,Referral,US
858,2022-09-11,22.14,Organic,EU
898,2023-02-08,432.31,Google Ads,US
495,2022-12-03,371.83,Email,US
648,2022-12-03,391.26,Referral,EU
587,2022-07-18,453.39,Referral,US
421,2022-07-18,413.32,Referral,US
78,2023-12-16,362.11,Email,EU
368,2022-02-02,332.27,Referral,US
224,2022-08-01,402.47,Email,US
612,2023-08-28,19.42,Email,US
53,2023-04-29,346.89,Organic,US
202,2023-01-28,414.14,Email,EU
749,2022-08-18,205.49,Email,APAC
266,2023-04-16,434.47,Google Ads,APAC
322,2022-03-01,166.9,Email,EU
206,2022-01-18,209.77,Organic,US
670,2022-12-12,243.0,Email,US
706,2023-12-28,432.08,Google Ads,EU
157,2022-07-28,338.37,Referral,EU
295,2022-03-12,312.64,Referral,US
901,2023-05-31,173.69,Google Ads,EU
51,2022-07-30,74.59,Organic,APAC
674,2022-07-16,486.91,Referral,US
220,2022-09-25,125.46,Email,EU
406,2023-07-06,497.1,Organic,US
846,2023-09-21,30.38,Organic,EU
468,2023-07-30,443.55,Email,US
682,2023-01-26,469.18,Organic,APAC
471,2023-06-20,456.86,Organic,US
813,2023-10-12,11.65,Google Ads,APAC
756,2022-03-29,93.35,Referral,EU
791,2022-02-18,371.86,Email,EU
959,2023-03-19,436.58,Referral,US
689,2022-01-07,176.14,Referral,APAC
458,2022-11-23,100.12,Google Ads,EU
483,2023-08-14,378.97,Email,APAC
59,2022-12-01,285.59,Referral,US
600,2023-10-26,248.71,Referral,US
626,2023-06-03,453.82,Organic,US
883,2022-06-30,386.76,Google Ads,EU
57,2023-11-04,324.8,Google Ads,APAC
723,2023-06-27,401.68,Google Ads,APAC
600,2023-08-05,442.22,Google Ads,APAC
865,2022-10-10,438.06,Google Ads,EU
872,2023-12-29,184.28,Organic,EU
777,2023-09-27,365.78,Google Ads,US
635,2022-10-22,98.84,Email,APAC
897,2022-12-19,367.15,Referral,US
858,2023-01-28,211.08,Organic,APAC
657,2022-05-26,99.23,Organic,APAC
668,2023-08-26,209.83,Organic,US
713,2022-09-06,491.1,Organic,APAC
715,2022-06-27,18.88,Google Ads,APAC
204,2023-06-23,426.63,Referral,APAC
816,2022-05-14,299.05,Email,US
472,2023-07-04,224.71,Referral,EU
872,2022-05-30,412.05,Email,APAC
799,2023-06-21,135.31,Google Ads,APAC
679,2023-07-30,75.93,Referral,US
939,2022-08-03,93.82,Google Ads,EU
424,2023-11-23,444.52,Email,EU
323,2022-08-18,394.86,Referral,EU
128,2023-11-04,289.9,Email,EU
207,2023-02-02,160.33,Organic,APAC
67,2022-11-03,374.23,Organic,EU
752,2023-02-25,52.45,Email,EU
450,2022-04-14,134.11,Organic,US
39,2022-06-07,62.63,Email,EU
204,2023-04-04,390.63,Google Ads,APAC
794,2022-04-20,29.64,Referral,EU
308,2023-05-20,49.81,Google Ads,APAC
573,2023-11-01,387.09,Organic,APAC
992,2023-02-04,242.39,Google Ads,EU
620,2022-11-13,421.1,Email,APAC
151,2022-02-01,68.28,Email,APAC
570,2022-10-19,427.77,Email,EU
138,2023-06-07,430.86,Email,EU
639,2022-01-05,467.92,Google Ads,APAC
846,2022-07-31,41.09,Organic,US
444,2023-06-25,400.46,Google Ads,APAC
755,2022-12-27,234.38,Referral,EU
852,2023-03-16,229.9,Referral,US
584,2022-02-04,341.17,Organic,APAC
421,2023-03-20,276.66,Organic,APAC
113,2023-08-09,299.78,Referral,EU
368,2022-12-10,244.66,Email,EU
840,2023-02-13,347.29,Organic,US
353,2023-04-05,291.81,Email,US
811,2023-01-17,359.13,Referral,US
569,2022-05-27,394.08,Referral,US
390,2022-07-22,490.5,Referral,APAC
671,2023-08-24,424.58,Referral,EU
584,2023-07-10,135.19,Referral,US
871,2022-04-15,375.66,Referral,EU
424,2023-08-03,198.61,Google Ads,APAC
464,2023-11-02,102.23,Google Ads,EU
487,2023-08-02,96.58,Referral,US
628,2022-03-10,293.96,Organic,US
970,2023-11-03,294.13,Referral,APAC
846,2022-10-27,494.41,Referral,APAC
795,2022-12-03,344.81,Email,APAC
7,2023-03-20,286.69,Google Ads,EU
998,2023-07-25,128.43,Organic,US
51,2022-05-30,266.93,Organic,US
838,2022-09-29,326.98,Organic,EU
86,2022-11-10,216.02,Referral,EU
634,2022-04-26,154.54,Organic,US
228,2023-06-04,89.97,Google Ads,EU
299,2023-09-10,55.02,Organic,EU
216,2022-05-12,191.2,Google Ads,US
787,2023-07-29,49.06,Email,EU
656,2022-10-30,283.43,Referral,APAC
626,2023-02-12,316.39,Google Ads,US
759,2023-12-10,231.42,Email,APAC
931,2022-07-01,238.35,Referral,APAC
446,2023-10-31,135.25,Organic,EU
896,2023-01-18,124.14,Organic,US
719,2022-05-15,290.73,Email,EU
414,2023-06-17,51.91,Google Ads,APAC
641,2022-10-31,71.7,Email,EU
545,2022-07-16,177.0,Email,EU
701,2022-07-04,63.69,Referral,EU
145,2022-09-03,41.16,Google Ads,EU
591,2022-09-09,235.54,Referral,EU
611,2022-04-28,296.1,Email,EU
768,2023-04-10,422.22,Organic,EU
341,2023-07-31,73.4,Email,EU
169,2023-07-29,252.85,Google Ads,EU
398,2022-06-22,228.63,Referral,APAC
281,2022-12-15,295.74,Organic,EU
40,2022-03-11,13.0,Email,APAC
98,2023-09-09,269.05,Email,EU
829,2023-06-29,14.81,Referral,EU
789,2023-02-18,127.85,Referral,APAC
983,2022-10-18,405.59,Referral,APAC
405,2022-09-26,414.74,Email,US
348,2022-12-24,247.9,Google Ads,EU
865,2023-03-18,486.34,Referral,EU
716,2023-02-16,475.41,Google Ads,APAC
55,2022-08-01,83.15,Google Ads,APAC
811,2023-09-25,15.36,Email,US
330,2022-11-07,362.36,Email,APAC
782,2022-07-17,437.71,Google Ads,US
815,2022-08-08,20.43,Referral,EU
170,2023-06-23,248.63,Organic,EU
939,2022-03-10,166.08,Google Ads,APAC
376,2023-04-06,104.44,Organic,US
820,2023-02-16,442.13,Referral,US
64,2022-11-28,315.44,Organic,EU
357,2022-10-17,391.94,Email,EU
8,2023-05-03,13.01,Email,EU
729,2022-09-07,420.04,Organic,US
809,2022-08-09,241.93,Google Ads,EU
744,2023-03-13,118.86,Organic,APAC
395,2023-04-01,475.2,Google Ads,EU
240,2022-11-10,370.33,Referral,US
181,2022-03-08,347.06,Referral,APAC
538,2022-12-28,476.22,Referral,APAC
559,2022-03-04,114.28,Organic,EU
863,2022-02-02,160.7,Google Ads,US
878,2022-10-19,97.31,Google Ads,APAC
499,2022-11-21,239.34,Email,APAC
525,2023-05-06,229.92,Email,US
778,2023-12-10,324.61,Organic,APAC
850,2022-12-26,268.56,Organic,APAC
632,2022-11-14,226.04,Email,APAC
540,2023-05-18,62.59,Email,US
981,2022-03-08,17.15,Organic,US
338,2022-05-12,460.78,Referral,EU
589,2022-11-29,475.73,Email,APAC
126,2023-11-17,150.78,Email,APAC
953,2022-11-02,61.12,Email,APAC
197,2022-03-28,50.91,Google Ads,EU
627,2022-12-18,383.82,Email,US
467,2023-04-15,265.47,Google Ads,APAC
477,2022-12-31,489.61,Referral,EU
32,2022-02-23,168.68,Google Ads,US
459,2023-03-08,24.01,Referral,US
938,2023-03-22,388.64,Google Ads,APAC
873,2022-02-16,315.97,Referral,EU
314,2023-03-29,94.71,Referral,EU
424,2022-04-27,419.24,Email,APAC
314,2023-11-25,458.82,Organic,APAC
421,2022-12-01,40.61,Referral,APAC
638,2023-06-19,278.99,Referral,APAC
92,2022-08-18,17.21,Google Ads,EU
832,2022-06-22,487.83,Referral,APAC
148,2023-02-11,86.2,Referral,APAC
810,2022-06-01,202.33,Organic,US
831,2023-10-01,52.94,Organic,APAC
158,2022-03-22,293.32,Email,APAC
773,2023-12-15,315.6,Google Ads,APAC
217,2023-04-02,407.52,Email,EU
226,2022-01-24,20.8,Email,APAC
77,2023-07-29,306.39,Google Ads,APAC
647,2022-12-07,471.94,Google Ads,APAC
797,2023-03-31,436.69,Referral,APAC
903,2022-12-05,109.4,Email,APAC
977,2022-04-25,188.04,Google Ads,EU
425,2022-07-29,482.93,Email,APAC
791,2023-09-13,159.73,Referral,APAC
411,2023-06-27,435.55,Email,APAC
467,2023-10-18,38.94,Referral,US
510,2022-04-17,313.27,Google Ads,APAC
40,2023-05-22,469.58,Organic,US
58,2023-07-22,442.16,Google Ads,US
639,2022-06-08,331.23,Google Ads,EU
323,2022-02-20,309.17,Organic,US
190,2023-08-12,13.49,Google Ads,EU
83,2023-09-19,357.49,Google Ads,APAC
473,2022-05-02,219.93,Google Ads,US
224,2023-09-12,61.3,Email,APAC
659,2022-08-19,95.98,Referral,APAC
980,2022-04-15,456.43,Google Ads,APAC
573,2023-02-11,114.59,Google Ads,US
503,2022-05-23,378.02,Google Ads,APAC
232,2022-06-17,29.22,Email,APAC
320,2022-09-21,424.69,Google Ads,APAC
694,2022-02-04,291.03,Referral,APAC
357,2022-07-16,177.52,Email,US
83,2023-07-31,20.63,Email,US
381,2023-05-17,397.89,Organic,APAC
108,2022-04-15,406.04,Referral,EU
456,2022-07-13,404.29,Referral,EU
652,2023-10-16,15.16,Referral,APAC
607,2022-09-12,159.28,Email,US
941,2023-12-02,473.71,Referral,EU
192,2022-08-24,307.38,Google Ads,APAC
27,2023-06-13,229.25,Organic,EU
833,2023-08-11,324.06,Email,US
358,2022-09-09,339.38,Google Ads,US
226,2023-11-12,425.98,Email,US
769,2023-12-22,335.34,Organic,EU
363,2023-04-28,295.77,Organic,US
416,2022-04-12,340.88,Email,APAC
800,2022-02-19,245.24,Referral,APAC
570,2023-02-25,286.21,Email,US
288,2023-02-02,478.26,Email,US
342,2022-06-19,100.31,Referral,EU
500,2023-08-20,142.24,Email,APAC
406,2022-03-25,342.97,Referral,US
230,2023-09-06,16.52,Organic,US
92,2022-11-06,389.37,Referral,APAC
430,2023-01-30,124.25,Google Ads,EU
598,2023-02-12,481.34,Referral,US
311,2023-02-01,308.52,Email,US
778,2023-01-10,313.26,Organic,US
477,2022-09-26,212.73,Referral,APAC
191,2023-06-19,290.8,Referral,US
428,2023-04-19,134.4,Google Ads,APAC
767,2022-08-03,223.81,Organic,APAC
134,2022-05-10,144.79,Email,US
114,2023-01-18,101.14,Google Ads,APAC
785,2022-10-06,72.85,Google Ads,EU
543,2023-04-21,416.38,Email,APAC
410,2022-08-11,241.08,Referral,APAC
334,2023-06-08,146.85,Organic,EU
362,2023-09-07,359.09,Referral,APAC
267,2022-12-01,264.16,Email,US
113,2023-07-24,250.38,Google Ads,EU
621,2022-08-09,27.66,Organic,EU
278,2022-03-13,359.9,Google Ads,APAC
356,2023-03-18,389.49,Organic,APAC
78,2023-04-15,240.12,Google Ads,EU
705,2022-04-02,98.72,Email,APAC
338,2022-09-17,219.86,Email,EU
578,2022-04-14,273.45,Google Ads,US
355,2023-07-08,233.44,Referral,US
873,2023-11-18,216.15,Email,APAC
404,2022-11-09,170.94,Organic,US
267,2023-06-11,204.39,Referral,APAC
407,2022-04-08,474.14,Referral,US
763,2022-03-16,275.62,Organic,US
722,2022-09-08,133.4,Organic,US
799,2023-09-13,18.76,Organic,EU
222,2022-09-23,209.4,Organic,APAC
918,2022-09-11,114.69,Referral,EU
66,2023-03-07,339.33,Organic,US
809,2023-05-06,255.33,Email,APAC
393,2023-11-02,209.95,Organic,EU
52,2022-03-13,32.59,Google Ads,EU
478,2022-07-20,132.49,Google Ads,APAC
183,2022-09-18,329.42,Organic,US
116,2023-12-14,82.15,Email,APAC
976,2023-04-24,37.11,Organic,APAC
290,2023-04-04,89.11,Referral,APAC
786,2023-12-10,205.94,Google Ads,US
208,2023-03-16,237.69,Referral,US
43,2023-10-07,140.72,Referral,EU
779,2023-06-19,368.27,Organic,EU
656,2023-06-08,188.74,Organic,US
950,2023-09-09,140.46,Referral,US
166,2023-09-06,287.45,Email,EU
817,2022-05-09,21.77,Google Ads,EU
717,2023-01-29,456.37,Referral,US
321,2023-01-08,421.1,Email,US
329,2023-12-11,430.64,Organic,APAC
456,2023-07-14,34.61,Google Ads,APAC
363,2023-09-29,87.2,Referral,EU
605,2022-02-09,421.43,Google Ads,APAC
759,2023-12-22,278.43,Organic,APAC
199,2023-10-15,51.02,Google Ads,EU
379,2023-05-30,377.58,Email,US
931,2023-05-08,322.91,Google Ads,US
611,2023-10-28,481.33,Email,APAC
156,2023-06-21,103.77,Organic,APAC
24,2022-10-01,48.75,Google Ads,APAC
443,2022-10-30,67.14,Google Ads,US
306,2022-07-13,253.53,Referral,EU
219,2023-03-13,410.0,Email,APAC
308,2022-08-17,51.28,Referral,APAC
690,2022-07-05,114.0,Google Ads,EU
532,2023-08-27,406.73,Email,APAC
432,2022-03-28,248.99,Referral,US
752,2023-03-02,365.71,Google Ads,US
124,2022-01-15,95.42,Referral,US
740,2022-10-25,287.04,Organic,APAC
231,2023-03-21,408.0,Google Ads,US
286,2022-12-25,447.51,Referral,APAC
310,2023-11-30,402.54,Google Ads,EU
321,2023-05-24,250.53,Organic,US
46,2023-11-01,379.74,Email,EU
550,2023-08-23,371.67,Referral,EU
825,2022-11-09,408.24,Google Ads,US
769,2023-07-23,177.59,Email,EU
683,2022-04-07,444.12,Referral,APAC
193,2023-12-23,169.32,Organic,EU
999,2022-10-31,62.07,Organic,US
202,2023-07-06,498.21,Email,EU
354,2022-03-31,19.78,Google Ads,US
377,2023-04-17,247.66,Referral,EU
750,2022-10-16,402.41,Organic,US
627,2023-01-27,338.0,Email,US
182,2023-11-04,104.48,Referral,APAC
912,2023-05-18,207.36,Email,APAC
210,2022-06-28,159.58,Referral,US
757,2023-01-04,151.78,Google Ads,EU
870,2022-02-07,102.06,Email,US
726,2022-12-16,264.22,Google Ads,US
732,2022-05-24,239.91,Referral,EU
329,2022-11-22,11.04,Referral,EU
867,2023-08-29,359.39,Email,APAC
804,2023-10-04,270.97,Referral,US
990,2022-12-15,431.8,Organic,EU
18,2022-07-30,333.41,Referral,APAC
16,2023-03-09,317.2,Organic,APAC
656,2022-10-08,386.46,Referral,EU
514,2023-12-06,79.6,Google Ads,APAC
389,2023-03-13,24.22,Email,EU
905,2022-05-04,303.97,Google Ads,APAC
404,2022-11-03,355.5,Organic,US
282,2022-02-22,354.03,Referral,APAC
761,2022-05-25,218.64,Referral,APAC
761,2023-09-11,278.86,Organic,US
192,2023-03-06,83.84,Google Ads,APAC
69,2023-01-09,366.98,Organic,APAC
910,2023-01-16,159.01,Referral,US
16,2022-03-08,129.38,Email,APAC
177,2022-02-09,281.71,Organic,US
764,2022-08-11,296.79,Google Ads,EU
801,2023-05-17,11.2,Google Ads,APAC
917,2023-08-18,320.52,Email,APAC
482,2022-06-23,183.69,Referral,APAC
917,2022-07-24,224.67,Email,APAC
380,2023-04-11,11.65,Google Ads,US
97,2022-09-05,346.58,Email,EU
383,2022-10-30,317.78,Email,APAC
548,2022-03-29,62.14,Referral,APAC
303,2023-06-15,193.63,Email,APAC
187,2022-08-18,421.74,Organic,EU
870,2023-09-11,291.92,Organic,APAC
472,2023-04-09,280.01,Referral,APAC
289,2023-02-08,391.53,Email,APAC
338,2022-10-05,379.95,Google Ads,APAC
524,2022-12-27,169.61,Organic,EU
38,2023-07-29,153.29,Email,US
208,2023-06-13,437.54,Email,US
808,2023-12-26,364.22,Organic,EU
60,2023-06-11,11.54,Email,APAC
560,2023-06-30,66.99,Email,EU
602,2023-05-08,446.88,Organic,US
342,2022-04-25,440.06,Google Ads,US
272,2023-02-20,432.11,Organic,US
423,2023-10-20,81.93,Email,US
854,2023-01-11,28.79,Organic,APAC
875,2022-10-25,96.97,Referral,US
744,2022-02-15,423.55,Referral,APAC
644,2022-10-30,62.18,Referral,APAC
740,2023-11-06,498.77,Organic,APAC
532,2022-10-01,455.82,Email,APAC
858,2023-11-22,347.85,Organic,EU
285,2023-04-28,424.81,Referral,US
724,2023-11-22,205.89,Organic,EU
653,2023-10-27,322.29,Referral,EU
276,2023-03-20,288.72,Organic,APAC
365,2022-06-25,340.38,Email,EU
407,2023-07-23,435.29,Email,EU
386,2022-05-13,386.58,Google Ads,US
756,2023-02-08,333.57,Email,US
543,2022-03-17,371.85,Google Ads,US
215,2023-11-29,475.78,Google Ads,EU
976,2023-07-12,157.65,Email,EU
162,2023-11-14,408.69,Organic,APAC
896,2022-07-24,33.25,Google Ads,EU
970,2022-04-29,86.87,Organic,US
178,2023-08-30,498.32,Email,US
108,2022-11-21,440.7,Referral,US
534,2023-04-07,125.65,Referral,EU
183,2022-07-21,157.66,Organic,APAC
598,2022-03-05,304.73,Referral,US
52,2022-10-22,268.53,Organic,US
840,2023-04-17,437.7,Google Ads,APAC
999,2023-12-30,83.15,Referral,US
762,2022-03-08,326.39,Google Ads,US
750,2023-04-14,344.75,Email,US
417,2022-09-19,256.53,Email,US
188,2023-05-13,47.91,Referral,APAC
361,2023-04-15,112.71,Referral,EU
803,2023-09-23,240.28,Email,APAC
695,2023-04-06,280.48,Organic,EU
688,2022-02-20,42.45,Email,EU
723,2023-05-30,472.22,Email,EU
222,2023-03-26,419.88,Organic,APAC
506,2022-04-17,228.49,Referral,US
468,2022-12-25,383.7,Google Ads,EU
67,2022-07-08,219.45,Referral,APAC
804,2023-05-16,403.94,Google Ads,EU
835,2023-04-08,100.13,Organic,APAC
260,2022-07-25,152.8,Referral,US
666,2023-02-19,128.49,Referral,APAC
333,2023-04-10,67.74,Referral,EU
543,2022-02-07,134.83,Referral,US
117,2023-02-26,418.67,Email,US
702,2022-09-22,249.14,Email,APAC
775,2023-10-01,147.0,Referral,US
63,2022-04-10,355.08,Organic,EU
23,2022-06-25,352.85,Google Ads,US
153,2022-01-09,287.63,Referral,APAC
821,2022-10-08,145.92,Email,APAC
839,2023-08-24,415.12,Referral,APAC
587,2022-11-19,35.71,Organic,APAC
30,2022-12-18,474.48,Referral,US
640,2022-02-02,165.26,Google Ads,US
211,2023-03-17,439.9,Email,APAC
197,2022-06-06,472.59,Google Ads,APAC
503,2022-03-11,195.89,Referral,APAC
600,2022-10-31,44.64,Organic,EU
91,2022-07-14,355.37,Google Ads,EU
88,2022-09-10,432.6,Email,US
335,2022-07-09,97.72,Referral,EU
214,2023-05-29,241.63,Google Ads,US
650,2023-11-24,477.8,Google Ads,EU
400,2023-07-12,377.24,Google Ads,US
898,2023-11-28,227.44,Email,US
964,2022-05-28,346.29,Referral,APAC
458,2023-06-17,384.46,Organic,US
631,2022-11-17,212.19,Google Ads,APAC
971,2022-09-10,165.65,Email,US
514,2023-05-20,281.48,Google Ads,EU
938,2023-01-09,145.97,Referral,EU
888,2022-03-12,238.52,Referral,APAC
861,2022-09-24,461.47,Email,APAC
